Times,Measures
11,-762.3
14,636.2
16,-149.5
19,-477.5
22,138.7
24,-240.9
27,774.9
36,-674.4
49,-95.2
59,-337.6
70,98.1
79,-766.7
91,400.0
101,-385.3
114,95.2
124,773.4
136,-148.0
148,394.0
159,389.8
171,200.7
183,-170.7
195,-96.3
206,389.7
218,-383.0
230,1534.7
243,-0.0
253,-287.7
266,1135.9
278,-867.2
290,-770.5
303,-0.0
314,-673.8
326,-480.5
338,385.9
350,2320.2
362,-0.0
373,-97.1
385,-0.0
395,-293.4
407,202.2
418,1066.4
431,389.8
443,-0.0
453,-287.7
465,773.4
477,-384.5
489,1161.7
501,93.9
513,676.6
524,-0.0
534,-385.2
546,202.3
558,-574.8
570,389.8
582,-1.5
592,-287.7
605,-773.5
617,40.5
627,-474.5
641,488.0
652,295.9
663,-0.0
673,-624.7
686,486.4
697,-1248.3
711,676.6
722,-0.0
733,-776.0
745,588.6
756,-145.4
769,581.6
781,-288.4
793,-673.8
805,-770.5
818,-241.7
830,675.2
842,-87.6
854,-1060.5
867,385.1
878,-865.7
890,-1253.9
905,379.1
916,-149.5
928,385.1
940,288.4
951,-1253.9
964,-965.4
977,-192.6
990,385.1
1001,-0.0
1012,-150.2
1026,762.7
1039,672.1
1051,-101.9
1064,486.3
1077,681.1
1089,2.6
1099,95.2
1112,-193.3
1125,385.1
1137,-145.0
1150,-192.7
1164,481.7
1177,98.2
1188,777.8
1201,-0.0
1212,40.1
1223,-1205.6
1239,678.1
1251,-383.1
1264,1258.2
1277,1.5
1288,1161.4
1301,386.6
1314,-670.1
1328,490.7
1340,-95.2
1352,-2.6
1363,1067.9
1378,389.6
1390,-384.5
1403,-87.8
1416,-1248.3
1430,42.3
1442,672.2
1455,-98.9
1467,1259.7
1480,-0.0
1491,40.1
1504,678.1
1516,90.0
1527,385.1
1540,-96.7
1552,-241.7
1565,10.4
1577,484.6
1590,-763.8
1603,-86.3
1615,-1248.0
1630,-1147.5
1645,480.3
1657,1175.0
1671,-290.8
1684,1067.9
1697,679.5
1711,-769.6
1724,1451.5
1737,774.9
1750,-1157.8
1764,786.8
1777,22.3
1788,-670.0
1802,395.7
1814,-480.5
1827,-475.2
1842,477.2
1854,-145.0
1867,98.1
1879,1068.0
1892,-529.5
1906,873.0
1918,-762.9
1932,-432.8
1945,1548.2
1958,191.8
1972,-675.9
1985,-95.2
1997,98.1
2009,-3.0
2020,-383.9
2033,-391.3
2048,-389.0
2061,530.0
2073,-390.5
2086,774.9
2099,279.4
2112,-293.8
2125,1258.1
2139,422.9
2151,-99.7
2163,481.7
2177,777.8
2189,-384.4
2202,681.0
2214,-1247.6
2229,-1254.1
2244,395.6
2256,-52.8
2269,-95.2
2281,774.9
2293,-398.1
2308,-670.0
2321,397.0
2333,-295.0
2347,-1253.0
2361,1453.0
2375,-190.8
2388,-390.5
2402,382.0
2414,-102.3
2427,42.3
2440,102.4
2452,-390.5
2465,1259.7
2479,-234.4
2492,-481.2
2506,678.1
2519,-95.2
2531,-770.4
2544,101.2
2556,1261.3
2571,-432.8
2584,101.2
2596,4.6
2607,-766.8
2620,-473.1
2633,-480.4
2648,-389.0
2661,493.7
2673,47.6
2684,1161.5
2698,776.3
2711,-670.1
2724,1070.8
2738,679.5
2750,-1157.8
2764,684.1
2778,-95.2
2790,-1061.2
2804,1554.2
2818,679.5
2830,-674.4
2844,-95.2
2856,-95.3
2869,-765.2
2882,288.4
2894,292.8
2908,-4.5
2919,1059.6
2932,-1.5
2944,1934.9
2957,382.1
2970,-295.3
2983,385.1
2996,874.4
3008,-765.2
3021,300.3
3035,389.6
3047,-292.3
3060,493.7
3073,-390.5
3086,-386.1
3099,4.5
3110,-668.1
3124,492.4
3136,395.6
3148,-480.8
3162,292.8
3175,391.1
3187,-384.4
3201,298.9
3213,-396.5
3226,-386.7
3240,4.5
3251,-389.7
3264,1258.2
3277,1067.9
3291,-481.1
3305,486.3
3317,-95.3
3330,-1061.2
3344,1548.2
3357,774.9
3371,-771.9
3384,-95.3
3396,-95.3
3408,-765.2
3422,300.3
3435,389.6
3447,-390.5
3461,493.7
3473,-390.5
3486,-386.7
3501,4.5
3511,-668.6
3524,492.2
3536,395.5
3549,-1248.3
3563,391.1
3576,4.6
3587,-765.2
3600,681.0
3612,-1247.9
3627,-623.9
3641,395.6
3653,94.8
3664,-287.8
3678,-385.3
3691,-481.2
3705,-287.9
3719,3.1
3729,-670.1
3742,286.9
3755,182.6
3768,-481.1
3781,395.7
3793,478.7
3806,-861.9
3819,-473.1
3833,186.6
3846,93.7
3857,383.6
3869,-97.8
3881,286.9
3894,1548.2
3908,-390.5
3921,397.0
3934,188.6
3946,93.7
3957,577.0
3971,-392.0
3984,-390.5
3997,874.4
4009,-195.6
4023,-1254.1
4038,1162.9
4051,-54.0
4064,-101.6
4077,679.5
4089,-0.7
4102,871.5
4114,486.3
4126,-287.9
4140,1163.0
4153,383.6
4166,-290.0
4179,99.7
4191,-432.8
4204,-384.6
4217,1067.8
4231,-675.9
4245,-335.4
4258,401.6
4271,-0.8
4282,1073.8
4295,389.6
4308,-670.0
4322,103.9
4334,394.0
4346,-98.9
4359,376.0
4372,-384.5
4385,-385.2
4399,-87.8
4411,-479.6
4424,-384.5
4439,-95.2
4451,-770.4
