Times,Measures
5109,391.1
5122,391.1
5134,-383.8
5147,969.7
5159,-3.7
5171,-383.1
5185,777.8
5197,-385.2
5211,-860.0
5224,288.3
5236,-771.9
5251,-769.6
5264,-95.3
5276,-866.7
5289,-1157.8
5304,594.9
5317,94.4
5328,104.0
5341,298.9
5353,-398.0
5366,1067.8
5381,389.6
5393,-295.3
5406,-92.1
5419,-1254.1
5433,-6.4
5445,583.0
5457,-98.2
5470,-287.9
5483,288.3
5495,-1247.5
5511,-769.6
5524,-95.3
5536,-0.0
5548,969.7
5560,2177.4
5574,-385.3
5587,777.8
5600,777.7
5612,-390.5
5625,3.0
5636,-766.0
5650,-763.8
5663,1258.2
5677,-481.9
5690,-1153.5
5705,395.7
5718,-192.2
5731,-384.4
5744,298.8
5756,-0.7
5768,-384.5
5782,385.2
5794,-385.2
5808,-861.5
5821,300.4
5833,-241.7
5848,98.2
5859,291.6
5871,-1.5
5882,13.3
5894,-242.5
5908,578.5
5920,-282.7
5934,-389.7
5947,969.7
5959,-383.8
5974,-241.7
5987,-95.2
5999,-287.1
6012,-867.8
6026,774.9
6039,99.7
6050,-96.7
6063,481.7
6075,-386.0
6088,-386.0
6102,871.5
6115,-383.8
6128,-771.1
6141,774.9
6154,-241.7
6167,-675.9
6181,-95.2
6194,-145.0
6207,-866.3
6220,774.9
6233,-772.6
6247,4.6
6257,-389.8
6270,-386.0
6284,1161.5
6297,-481.9
6311,-431.3
6325,1936.4
6338,-99.7
6350,-9.4
6362,493.7
6375,-386.0
6388,-385.9
6402,776.3
6414,-1248.3
6428,-95.2
6441,-95.2
6454,-145.0
6467,-675.9
6480,774.9
6493,-398.0
6507,-769.6
6520,-95.3
6533,-771.1
6546,776.2
6558,-480.4
6573,-772.6
6586,99.7
6597,-385.2
6610,-479.6
6624,-190.3
6638,3.0
6648,-670.1
6662,493.7
6674,-386.1
6687,-386.7
6701,871.5
6714,-241.7
6727,-675.9
6740,774.9
6753,-1254.1
6767,-196.0
6781,1163.0
6795,-191.5
6808,-576.4
6821,1067.9
6835,-102.3
6849,-383.1
6862,1162.9
6876,-192.2
6889,-480.1
6903,1356.3
6917,-54.0
6929,38.2
6940,298.9
6952,95.5
6964,786.8
6977,-192.6
6990,-97.4
7003,382.0
7015,-398.1
7028,-1153.5
7044,-95.2
7056,-674.5
7069,-6.4
7080,-478.9
7094,-241.7
7108,-668.6
7121,98.1
7133,-431.3
7146,-771.1
7159,-383.8
7174,-241.7
7187,-769.6
7200,401.6
7213,-0.8
7224,288.3
7237,397.1
7249,-384.5
7263,776.3
7275,-482.6
7288,-1153.5
7304,1451.6
7317,1162.9
7330,-528.0
7344,383.5
7356,-101.2
7370,41.2
7382,397.1
7394,-385.2
7407,-861.9
7420,300.4
7433,-481.1
7447,-675.9
7460,-95.3
7473,-867.4
7486,-771.1
7499,-95.2
7513,-771.1
7526,-674.5
7539,774.9
7552,-1159.3
7566,-0.4
7578,3.1
7588,-765.3
7602,-87.8
7614,-1248.3
7628,-1248.3
7644,-577.8
7657,395.7
7669,-291.9
7683,1067.9
7696,679.5
7709,-674.4
7723,3.0
7733,-432.8
7746,-398.0
7759,182.6
7773,-386.0
7786,-385.2
7799,-95.3
7812,-1159.3
7826,-9.4
7838,3.1
7848,-528.0
7862,395.6
7874,-487.2
7887,-98.2
7900,383.6
7913,-293.8
7926,-290.0
7940,2.9
7950,-487.2
7963,-286.3
7977,777.8
7990,-290.0
8003,-667.0
8016,774.9
8029,-1254.1
8044,-239.5
8057,1936.4
8071,-191.5
8084,-624.7
8097,777.8
8111,95.9
8122,397.0
8134,492.3
8146,-1.5
8158,675.2
8171,-242.5
8184,-191.1
8198,777.7
8210,-860.8
8223,-964.5
8238,-95.2
8250,-1061.2
8264,-239.5
8278,673.6
8290,-0.7
8302,383.7
8314,391.1
8327,-194.1
8340,969.7
8352,-0.8
8364,-193.4
8378,389.6
8390,-385.9
8403,-861.5
8417,1067.9
8430,-0.7
8442,383.6
8455,487.7
8467,-384.6
8480,1162.9
8494,1162.9
8508,-675.9
8521,-89.4
8534,46.9
8545,-3.0
8556,-184.5
8570,94.1
8582,385.2
8594,478.8
8606,-149.5
8620,-473.1
8634,397.1
8646,-98.2
8658,107.1
8671,-528.0
8684,-386.0
8697,8.9
8709,-99.3
8721,589.0
8733,289.3
8745,-149.5
8759,762.7
8772,-386.0
8785,-289.4
8799,3.0
8809,-861.9
8822,-1248.3
8838,98.2
8849,-390.5
8862,-390.5
8876,774.9
8888,-1159.3
8903,-579.3
8916,1936.4
8930,-100.8
8943,-624.7
8956,294.3
8970,94.8
8981,397.1
8993,874.4
9006,93.7
9017,675.2
9029,-242.5
9043,95.1
9055,478.7
9067,-53.6
9079,487.7
9092,98.2
9104,-241.7
9117,487.7
9129,-194.1
9143,-479.7
9156,1261.3
9170,96.3
9182,-525.7
9195,101.2
9207,-385.3
9221,-473.7
9235,389.6
9247,-675.9
9261,-769.6
9274,774.9
9286,-1253.4
9302,-96.7
9314,-95.2
9326,-770.4
9339,2.9
9350,-591.0
9363,-95.2
9376,874.5
9389,-191.8
9402,-287.8
9415,3.0
9425,-192.6
9440,395.7
9452,383.7
9464,-98.9
9477,762.7
9489,-385.2
9503,-668.6
9517,777.7
9529,-670.1
9542,-1254.5
9556,1453.0
9571,-191.5
9584,-528.0
9597,490.7
9610,-102.3
9623,-9.4
9635,389.6
9648,-389.7
9661,-389.0
9674,294.3
9687,-386.7
9701,-769.6
9714,-95.2
9726,-770.4
9740,-771.1
9753,774.9
9766,-771.9
9780,-674.4
9793,-95.3
9805,-771.1
9819,-480.4
9833,-95.2
9845,-674.5
9859,3.0
9869,93.7
9880,-11.4
9892,675.2
9906,-242.5
9919,385.1
9931,481.7
9944,-1.1
9955,481.7
9968,-0.8
9979,385.2
9992,385.1
10004,-150.3
10018,-1247.2
10035,1356.3
10049,38.2
10061,-7.9
10074,294.3
10087,-481.1
10102,-386.0
10117,383.7
10130,293.0
10143,-384.1
10158,-479.5
10173,485.0
10186,-336.5
10201,-7.1
10213,-184.5
10227,-392.0
10243,-334.2
10257,1258.3
10271,-865.7
10286,-1253.2
10302,-242.5
10316,385.1
10330,-867.2
10344,-1253.9
10359,-675.3
10375,-769.0
10389,-196.4
10403,-242.4
10418,-1059.1
10434,578.5
10447,-673.9
10462,-1060.6
10477,675.2
10490,1546.6
10506,-769.8
10520,-1.5
10532,1161.5
10547,-430.6
10561,-288.2
10576,488.0
10590,295.8
10603,-480.0
10617,-334.6
10633,581.6
10646,-289.3
10660,-200.5
10675,1546.7
10689,1558.8
10704,-675.3
10719,-770.5
10733,-865.7
10747,-1253.9
10764,-242.5
10778,-431.3
10792,385.1
10806,-1253.9
10821,-2.2
10834,485.0
10848,389.6
10861,-3.0
10873,679.5
10887,-1253.8
10903,-2.6
10915,383.6
10929,1066.2
10943,-432.8
10957,-383.7
10973,682.7
10986,-96.3
10999,-384.8
11014,1161.7
11028,389.7
11042,-241.3
11057,-98.2
11070,1163.2
11084,-480.0
11100,-98.6
11113,391.2
11126,-288.5
11141,-480.0
11155,389.8
11169,583.1
11183,-334.2
11197,-190.3
11211,389.8
11225,-383.7
11240,36.7
11252,9.0
11264,-0.7
11276,-479.4
11290,4.5
11302,-384.4
11317,-384.5
11331,679.5
11344,-479.7
11359,-146.2
11374,-90.8
11387,1259.8
11402,-146.2
11416,-144.3
11431,1450.1
11446,93.7
11458,-384.5
11472,1161.7
11487,1163.2
11502,-239.8
11516,-770.5
11531,-865.7
11545,-1253.9
11560,-242.5
11576,-431.3
11590,385.1
11603,-867.2
