Times,Measures
3059,107.0
3072,389.6
3084,-480.8
3097,1451.6
3111,492.3
3124,-389.0
3137,1.5
3147,-390.5
3161,-390.5
3175,391.1
3187,-385.2
3201,777.7
3213,-480.4
3226,-1253.8
3241,677.4
3254,-95.3
3266,-770.4
3279,-192.0
3293,774.9
3306,-287.9
3319,99.6
3331,-241.3
3344,-487.2
3357,1261.1
3372,98.2
3383,-384.5
3396,4.6
3406,-482.7
3420,1066.4
3433,776.4
3446,-390.5
3460,383.5
3472,1.4
3482,-1248.3
3496,873.0
3510,-668.6
3523,-431.3
3536,679.6
3549,47.6
3560,-396.6
3574,391.1
3587,-385.2
3600,777.7
3612,-473.0
3625,-771.1
3640,99.7
3651,1402.7
3664,-287.8
3678,-385.3
3691,-478.9
3705,-676.0
3719,10.4
3730,99.6
3741,-529.5
3755,376.0
3768,-481.1
3781,-528.0
3794,389.7
3807,-866.7
3820,-1252.6
3835,-178.5
3849,-191.5
3862,-390.5
3875,589.1
3888,-102.3
3902,94.8
3913,480.3
3926,-194.1
3939,589.0
3951,577.0
3963,-392.0
3978,777.8
3990,490.7
4002,0.8
4013,1548.2
4026,-487.2
4040,-390.5
4054,481.7
4066,-287.8
4079,1548.2
4092,774.9
4106,-675.6
4119,99.6
4130,490.7
4143,-528.0
4156,383.6
4169,-385.3
4183,-383.8
4196,99.7
4207,-385.3
4220,-623.1
4235,101.2
4247,-1.5
4258,1259.6
4272,395.6
4284,-386.7
4297,871.5
4311,104.1
4323,-389.7
4336,679.6
4348,-4.5
4360,-385.2
4374,389.6
4386,-385.2
4400,-482.7
4413,377.5
4425,-771.1
4440,-1061.2
4454,1936.4
4467,-191.5
4481,-576.4
4494,298.8
4507,-54.0
4519,-674.4
4533,-93.6
4545,93.7
4556,-371.9
4571,391.1
4583,-383.8
4596,777.7
4609,-87.1
4621,-574.8
4635,389.6
4647,-2.3
4659,105.4
4671,395.5
4683,-479.6
4697,492.3
4710,492.3
4722,-670.1
4736,292.8
4748,-1.5
4759,-479.6
4773,389.5
4786,-385.2
4799,-482.7
4812,377.5
4825,-384.5
4839,-771.1
4852,-95.3
4865,-336.1
4878,-385.3
4891,774.9
4904,-336.1
4918,98.1
4929,103.9
4941,-1.5
4953,13.3
4964,-242.5
4978,385.2
4990,-282.8
5004,-390.5
5017,1067.8
5030,-95.2
5044,-242.5
5057,-95.3
5069,2.9
5080,-479.3
5093,294.3
5106,-383.8
5120,-383.0
5133,395.7
5145,-771.1
5158,-1254.1
5174,1162.9
5187,-57.0
5199,43.8
5211,-478.9
5224,-290.1
5238,-765.2
5252,589.0
5264,-2.3
5275,294.3
5287,-580.1
5302,-290.1
5315,103.9
5327,-432.8
5341,-867.1
5354,774.9
5367,-675.9
5381,-769.6
5394,-95.3
5406,-867.1
5420,-1157.8
5435,594.9
5447,94.8
5458,-667.0
5472,1.4
5482,-1247.5
5496,10.4
5509,283.3
5521,-764.5
5534,-86.3
5547,-98.9
5559,-1246.8
5574,101.2
5586,-770.4
5600,-771.1
5613,774.9
5625,47.6
5638,-377.0
5651,589.1
5663,-289.4
5677,1161.4
5690,-373.4
5704,94.4
5715,391.0
5728,-290.1
5741,-624.7
5754,487.7
5768,-384.5
5781,-770.4
5794,-95.3
5807,-866.6
5820,-1157.8
5835,1356.3
5849,140.5
5861,-0.7
5872,-93.6
5884,-386.0
5899,95.2
5910,-282.7
5923,-389.7
5937,-94.5
5949,-184.5
5962,-2.3
5975,391.1
5987,-191.1
6000,-96.7
6012,-279.7
6026,-289.3
6040,-770.4
6053,-95.3
6066,-771.1
6079,-0.0
6090,400.1
6104,-668.1
6117,-668.6
6130,394.0
6142,-479.7
6156,3.0
6167,-383.8
6180,-383.8
6194,777.7
6206,-860.8
6219,-1247.6
6235,1356.3
6248,-52.8
6260,-143.9
6274,673.6
6286,48.0
6298,-290.1
6311,104.1
6324,-432.8
6337,-481.2
6350,589.0
6364,-241.7
6377,-769.6
6390,-95.3
6403,-867.4
6416,-771.1
6430,-95.2
6443,-771.1
6456,99.7
6467,776.3
6479,-384.6
6493,873.0
6506,-1055.3
6520,-527.2
6534,1554.2
6547,-101.2
6560,0.0
6572,98.2
6583,-670.1
6596,-766.8
6609,-373.4
6623,-1153.5
6638,-149.1
6651,490.7
6664,-192.2
6677,-101.2
6690,679.5
6704,-241.7
6717,-769.6
6730,774.9
6743,-1254.5
6757,-95.2
6770,-95.2
6782,-771.1
6796,-771.1
6809,774.9
6821,-623.9
6836,-674.5
6849,-95.3
6861,-675.9
6875,-285.6
6888,774.9
6901,-675.9
6915,101.1
6927,4.6
6937,-585.4
6950,376.0
6964,-295.4
6977,-295.0
6990,874.4
7003,-867.4
7016,-771.1
7030,-95.2
7043,-771.1
7056,-674.5
7069,774.9
7081,-1159.3
7097,-869.3
7110,401.5
7122,47.6
7134,188.6
7146,485.7
7158,-386.0
7173,389.6
7185,-384.5
7198,-861.9
7212,-385.3
7225,95.2
7237,-385.2
7250,4.5
7261,-384.5
7274,1066.4
7287,1066.4
7302,-528.0
7315,-383.0
7328,1066.2
7342,-480.1
7355,-479.7
7369,-371.9
7383,-54.0
7395,1.0
7405,298.9
7417,-481.9
7432,776.3
7444,-98.2
7456,-49.8
7469,1163.0
7482,-575.6
7496,-385.2
7510,99.7
7521,-527.2
7534,-672.9
7547,-385.3
7562,-675.9
7575,-674.5
7588,401.5
7601,-0.0
7612,401.5
7624,-480.4
7639,-527.3
7652,385.1
7664,-386.0
7677,-1159.3
7692,-178.5
7706,140.5
7718,38.2
7730,2.9
7740,-624.7
7753,786.8
7767,385.2
7779,-242.4
7792,395.6
7804,-384.6
7818,-481.2
7832,3.0
7842,-528.0
7856,-390.5
7869,8.9
7879,-98.2
7891,578.5
7905,-390.5
7918,-390.5
7931,286.9
7944,-487.2
7957,-771.9
7971,-95.2
7984,-145.0
7997,-866.7
8010,774.9
8023,-772.6
8037,-769.6
8050,-95.3
8062,-867.4
8076,-771.1
8089,-95.2
8102,-771.1
8116,-674.5
8129,774.9
8141,-1159.3
8156,95.2
8168,98.2
8179,-383.8
8193,777.8
8205,-473.0
8218,190.4
8231,397.1
8244,-390.5
8257,-98.2
8269,8.9
8280,-149.5
8294,194.1
8306,969.8
8318,-149.5
8332,969.8
8344,194.1
8356,-295.3
8371,492.4
8383,-389.7
8396,-482.6
8410,-383.8
8423,48.7
8435,-384.5
8449,3.1
8459,95.9
8470,675.2
8482,93.7
8495,-770.5
8508,-769.0
8521,92.2
8532,202.3
8545,-184.5
8558,-3.7
8570,202.3
8583,-149.5
8596,-481.9
8609,-371.9
8623,-391.3
8637,40.0
8648,3.0
8658,190.3
8671,762.7
8683,-242.4
8697,-242.5
8711,589.1
8723,-389.7
8736,-1253.4
8751,1453.0
8765,1261.2
8778,-389.7
8792,383.7
8804,-101.2
8817,-9.4
8829,104.0
8842,-528.0
8855,-390.5
8868,8.9
8879,-149.5
8893,194.1
8905,202.3
8918,94.4
8929,288.4
8941,-1.5
8952,-140.5
8967,478.8
8979,-149.5
8992,100.4
9005,-279.7
9018,-1352.7
9033,-863.4
9047,1162.9
9060,-480.1
9073,-481.2
9086,1067.9
9101,-243.6
9114,-383.1
9127,298.8
9140,-0.0
9151,589.0
9164,391.1
9177,95.9
9188,385.1
9200,-242.5
9213,95.2
9226,672.1
9238,-150.2
9251,385.1
9264,1161.5
9277,-386.1
9290,98.2
9303,-390.5
9316,-383.8
9329,2.9
9339,-193.3
9353,-287.0
9367,873.0
9379,-384.6
9393,-482.6
9406,774.9
9418,-1254.5
9434,-147.3
9447,1936.4
9460,-191.5
9474,-624.7
9487,777.8
9500,94.4
9511,-281.9
9525,1161.5
9538,-1248.7
9552,-1254.5
9568,107.1
9580,-295.3
9593,-574.8
9607,1067.9
9620,-102.3
9634,41.2
9646,99.7
9657,-389.8
9670,1161.5
9683,1161.5
9698,-290.1
9711,98.1
9722,3.0
9733,-193.0
9746,493.7
9759,-150.3
9773,-295.4
9786,776.3
9798,-867.8
9811,-1159.3
9827,1356.3
9840,-53.2
9852,-96.7
9865,774.9
9877,-1253.4
9892,-771.1
9906,99.7
9917,-385.2
9930,-92.1
9943,-480.4
9956,-290.8
9970,492.4
9982,3.0
9993,1.5
10003,762.7
10016,-150.3
10032,96.7
10044,481.7
10057,-867.4
10072,-386.7
10086,391.1
10100,-240.9
10115,-98.6
10128,293.0
10141,589.0
10155,-97.4
10169,104.1
10182,1150.9
10196,-193.4
10211,-285.1
10226,-90.8
10240,36.7
10252,-383.0
10266,1261.1
10280,484.2
10295,-290.8
10309,682.5
10322,293.0
10336,-386.1
10350,-383.0
10365,486.4
10379,-241.3
10393,-7.1
10405,589.0
10419,-392.0
10434,-194.9
10448,1259.6
10463,1546.7
10477,-770.5
10492,-675.3
10507,-672.4
10521,-675.4
10535,-1253.9
10551,-241.7
