20318,0.0
20329,-0.0
20341,0.0.0
20222,0.0
20234,0.0
20246,-0.0
20258,0.0
20270,-0.0
20282,0.0
20293,0.0
20304,-0.0
20318,0.0
20329,-0.0
20341,0.0Times,Measures
5,0.0
6,0.0
7,0.0
7,0.0
8,0.0
9,0.0
9,0.0
10,0.0
13,0.0
22,0.0
30,0.0
38,0.0
47,0.0
55,0.0
63,0.0
71,0.0
79,0.0
89,0.0
97,0.0
105,0.0
114,0.0
123,0.0
133,0.0
142,0.0
152,0.0
161,0.0
171,0.0
180,0.0
189,290.7
200,0.0
209,0.0
220,0.0
229,0.0
238,0.0
247,0.0
257,0.0
266,0.0
275,0.0
285,0.0
294,0.0
304,0.0
313,0.0
322,0.0
331,0.0
340,0.0
351,0.0
360,0.0
369,0.0
378,0.0
388,0.0
397,289.6
408,0.0
418,0.0
428,0.0
437,-0.0
447,0.0
456,0.0
465,0.0
475,0.0
485,0.0
494,0.0
503,0.0
513,0.0
522,0.0
531,0.0
540,0.0
550,0.0
560,0.0
569,0.0
578,0.0
587,0.0
596,272.6
608,0.0
618,0.0
627,0.0
636,-18.1
648,0.0
657,0.0
666,0.0
675,0.0
686,0.0
695,0.0
704,0.0
713,0.0
722,0.0
732,0.0
741,0.0
751,0.0
760,0.0
770,0.0
779,0.0
788,4.6
797,0.0
806,0.0
817,289.6
828,0.0
837,0.0
846,0.0
856,0.0
865,0.0
874,0.0
884,0.0
893,0.0
903,0.0
912,0.0
921,0.0
930,0.0
940,0.0
950,0.0
959,0.0
968,0.0
977,0.0
987,0.0
996,0.0
1005,0.0
1016,0.0
1027,2.3
1037,0.0
1047,0.0
1057,0.0
1068,0.0
1078,0.0
1089,0.0
1099,0.0
1110,0.0
1120,0.0
1130,0.0
1140,0.0
1152,0.0
1162,0.0
1172,0.0
1182,0.0
1192,0.0
1203,0.0
1214,0.0
1224,0.0
1234,289.6
1247,0.0
1257,0.0
1267,0.0
1277,0.0
1289,0.0
1299,0.0
1309,0.0
1319,0.0
1330,0.0
1340,0.0
1351,0.0
1361,0.0
1372,0.0
1382,0.0
1392,0.0
1402,0.0
1414,0.0
1424,0.0
1434,289.6
1446,0.0
1457,0.0
1467,0.0
1477,0.0
1488,0.0
1499,0.0
1509,0.0
1519,0.0
1529,0.0
1540,0.0
1551,0.0
1561,0.0
1571,0.0
1582,0.0
1592,0.0
1602,0.0
1613,0.0
1624,0.0
1634,281.7
1646,0.0
1656,0.0
1667,0.0
1677,0.0
1688,0.0
1698,0.0
1709,0.0
1719,0.0
1729,0.0
1739,0.0
1751,0.0
1761,0.0
1771,0.0
1781,0.0
1792,0.0
1802,0.0
1813,0.0
1823,0.0
1833,0.0
1844,0.0
1854,0.0
1864,0.0
1874,0.0
1886,0.0
1896,0.0
1906,0.0
1916,0.0
1927,0.0
1937,0.0
1948,0.0
1958,0.0
1969,0.0
1979,0.0
1989,0.0
1999,0.0
2010,0.0
2021,0.0
2031,0.0
2041,0.0
2052,0.0
2062,0.0
2072,-1160.6
2087,0.0
2098,0.0
2108,0.0
2118,0.0
2128,0.0
2139,0.0
2150,0.0
2160,0.0
2170,0.0
2181,0.0
2191,0.0
2201,0.0
2212,0.0
2223,0.0
2233,0.6
2243,0.0
2253,0.0
2264,2.3
2274,0.0
2285,0.0
2295,0.0
2306,0.0
2316,0.0
2326,0.0
2336,0.0
2348,0.0
2358,0.0
2368,0.0
2378,0.0
2388,0.0
2399,0.0
2409,0.0
2420,0.0
2430,0.0
2441,0.0
2451,0.0
2461,0.0
2471,0.0
2483,0.0
2493,0.0
2503,0.6
2513,0.0
2524,0.0
2534,0.0
2545,0.0
2555,0.0
2566,0.0
2576,0.0
2586,0.0
2596,0.0
2607,0.0
2618,0.0
2628,0.0
2638,0.0
2649,0.0
2659,0.0
2669,0.0
2680,0.0
2691,0.0
2701,0.0
2711,0.0
2721,0.0
2732,0.0
2742,0.0
2753,0.0
2763,2.3
2774,0.0
2784,0.0
2794,0.0
2804,0.0
2816,0.0
2826,0.0
2836,0.0
2846,0.0
2856,0.0
2867,0.0
2878,0.0
2888,0.0
2898,0.0
2909,0.0
2919,0.0
2929,0.0
2939,0.0
2951,0.0
2961,0.0
2971,2.3
2981,0.0
2992,0.0
3002,0.0
3013,0.0
3023,0.0
3034,0.0
3044,0.0
3054,0.0
3064,0.0
3075,0.0
3086,0.0
3096,0.0
3106,0.0
3117,0.0
3127,0.0
3137,0.0
3148,0.0
3159,0.0
3169,0.0
3179,0.0
3189,0.0
3200,0.0
3211,290.7
3223,289.6
3235,0.0
3246,0.0
3256,0.0
3266,0.0
3277,0.0
3288,0.0
3298,0.0
3308,0.0
3318,0.0
3329,0.0
3339,0.0
3350,0.0
3360,0.0
3371,0.0
3381,0.0
3391,0.0
3401,145.4
3415,0.0
3425,0.0
3435,0.0
3445,0.0
3456,0.0
3466,0.0
3477,0.0
3487,0.0
3497,0.0
3508,0.0
3518,0.0
3528,0.0
3538,0.0
3550,0.0
3560,0.0
3570,272.6
3582,0.0
3593,0.0
3603,0.0
3614,0.0
3624,0.0
3635,0.0
3645,0.0
3655,0.0
3665,0.0
3677,0.0
3687,0.0
3697,0.0
3707,0.0
3718,0.0
3728,0.0
3738,0.0
3749,-0.0
3761,0.0
3771,0.0
3781,0.0
3791,0.0
3802,0.0
3813,0.0
3823,0.0
3833,0.0
3844,0.0
3854,0.0
3864,0.0
3875,0.0
3886,0.0
3896,0.0
3906,0.0
3916,0.0
3927,0.0
3937,0.0
3948,0.0
3958,0.0
3969,0.0
3979,0.0
3989,286.2
4001,0.0
4013,0.0
4023,0.0
4033,0.0
4043,0.0
4054,0.0
4064,0.0
4075,0.0
4085,0.0
4096,0.0
4106,0.0
4116,0.0
4126,0.0
4136,0.0
4148,0.0
4158,0.0
4168,0.0
4178,0.0
4189,0.0
4199,0.0
4210,0.0
4220,0.0
4231,0.0
4241,0.0
4251,0.0
4261,0.0
4272,0.0
4283,0.0
4293,0.0
4303,0.0
4314,0.0
4324,0.0
4334,0.0
4345,0.0
4356,0.0
4366,0.0
4376,0.0
4386,0.0
4397,0.0
4408,0.0
4418,0.0
4428,0.0
4439,0.0
4449,0.0
4459,0.0
4469,0.0
4481,4.6
4491,0.0
4501,0.0
4511,0.0
4521,0.0
4532,0.0
4543,0.0
4553,0.0
4563,0.0
4574,0.0
4584,0.0
4594,0.0
4604,0.0
4616,0.0
4626,0.0
4636,0.0
4646,0.0
4657,0.0
4667,0.0
4678,0.0
4688,0.0
4699,0.0
4709,0.0
4719,0.0
4729,0.0
4741,0.0
4751,0.0
4761,0.0
4771,0.0
4782,0.0
4792,0.0
4802,0.0
4813,0.0
4824,0.0
4834,0.0
4844,0.0
4854,0.0
4865,0.0
4876,0.0
4886,0.0
4896,0.0
4907,0.0
4917,0.0
4927,-290.7
4941,0.0
4952,0.0
4962,0.0
4972,0.0
4982,0.0
4993,0.0
5003,0.0
5014,0.0
5024,0.0
5035,0.0
5045,0.0
5055,0.0
5065,0.0
5076,0.0
5087,0.0
5097,0.0
5107,288.5
5120,0.0
5130,0.0
5141,0.0
5151,0.0
5161,0.0
5172,0.0
5182,0.0
5192,0.0
5202,0.0
5214,0.0
5224,0.0
5234,0.0
5244,0.0
5255,0.0
5265,0.0
5276,0.0
5286,0.0
5297,0.0
5307,281.7
5319,0.0
5329,0.0
5341,0.0
5351,0.0
5361,0.0
5371,0.0
5382,0.0
5392,0.0
5402,0.0
5413,0.0
5424,0.0
5434,0.0
5444,0.0
5454,0.0
5465,0.0
5476,0.0
5486,0.0
5496,0.0
5507,272.6
5519,0.0
5529,0.0
5540,0.0
5551,0.0
5561,0.0
5571,0.0
5581,0.0
5592,0.0
5602,0.0
5613,0.0
5623,0.0
5634,0.0
5644,0.0
5654,0.0
5664,0.0
5676,0.0
5686,0.0
5696,0.0
5706,0.0
5716,0.0
5727,0.0
5737,0.0
5748,0.0
5758,289.6
5771,0.0
5781,0.0
5791,0.0
5801,0.0
5813,0.0
5823,0.0
5833,0.0
5843,0.0
5854,0.0
5864,0.0
5875,0.0
5885,0.0
5896,0.0
5906,0.0
5916,0.0
5926,0.0
5937,244.2
5950,0.0
5960,0.0
5970,0.0
5981,0.0
5991,0.0
6001,0.0
6012,0.0
6023,0.0
6033,0.0
6043,0.0
6053,0.0
6064,0.0
6075,0.0
6085,0.0
6095,0.0
6106,0.0
6116,0.0
6126,0.0
6136,0.0
6148,0.0
6158,2.3
6168,0.0
6178,0.0
6189,0.0
6199,0.0
6210,0.0
6220,0.0
6231,0.0
6241,0.0
6251,0.0
6261,0.0
6273,0.0
6283,0.0
6293,0.0
6303,0.0
6313,0.0
6324,0.0
6334,0.0
6345,2.3
6355,0.0
6366,0.0
6376,0.0
6386,0.0
6396,0.1
6408,0.0
6418,0.0
6428,0.0
6438,0.0
6449,0.0
6459,0.0
6469,0.0
6480,0.0
6491,0.0
6501,0.0
6511,0.0
6521,0.0
6532,0.0
6543,0.0
6553,0.0
6563,0.0
6574,0.0
6584,0.0
6594,0.0
6605,0.0
6616,0.0
6626,0.0
6636,0.0
6646,0.0
6657,2.3
6667,0.0
6678,0.0
6688,0.0
6699,0.0
6709,0.0
6719,0.0
6729,0.0
6740,0.0
6751,0.0
6761,0.0
6771,0.0
6781,0.0
6792,0.0
6802,0.0
6813,0.0
6823,0.0
6834,0.0
6844,2.3
6854,0.0
6864,0.0
6876,0.0
6886,0.0
6896,2.3
6906,0.0
6917,0.0
6927,0.0
6938,0.0
6948,0.0
6959,0.0
6969,0.0
6979,0.0
6989,0.0
7000,0.0
7011,0.0
7021,0.0
7031,0.0
7042,0.0
7052,0.0
7062,0.0
7073,0.0
7084,0.0
7094,0.0
7104,0.0
7114,0.0
7124,0.0
7135,0.0
7146,0.0
7156,290.7
7169,0.0
7179,0.0
7189,0.0
7199,0.0
7211,0.0
7221,0.0
7231,0.0
7241,0.0
7251,0.0
7262,0.0
7273,0.0
7283,-872.1
7297,0.0
7307,0.0
7317,0.0
7327,0.0
7339,0.0
7349,0.0
7359,0.0
7369,0.0
7379,0.0
7390,0.0
7400,0.0
7411,0.0
7421,0.0
7432,0.0
7442,0.0
7452,0.0
7462,234.4
7476,144.2
7488,0.0
7498,0.0
7508,0.0
7519,0.0
7529,0.0
7540,0.0
7550,0.0
7561,0.0
7571,0.0
7581,0.0
7591,0.0
7603,0.0
7613,0.0
7623,0.0
7633,0.0
7644,0.0
7654,0.0
7664,0.0
7675,290.7
7688,0.0
7698,0.0
7708,0.0
7718,0.0
7729,0.0
7740,0.0
7750,0.0
7760,0.0
7771,0.0
7781,0.0
7791,0.0
7802,0.0
7813,0.0
7823,290.7
7835,290.7
7847,0.0
7858,0.0
7869,0.0
7879,0.0
7889,0.0
7900,0.0
7910,0.0
7920,0.0
7930,0.0
7942,0.0
7952,0.0
7962,290.7
7974,289.6
7987,0.0
7997,0.0
8008,0.0
8018,0.0
8029,0.0
8039,0.0
8049,0.0
8059,0.0
8071,0.0
8081,0.0
8091,0.0
8101,0.0
8112,0.0
8122,0.0
8132,0.0
8143,0.0
8154,0.0
8164,0.0
8174,0.0
8184,0.0
8195,0.0
8206,0.0
8216,0.0
8226,0.0
8237,0.0
8247,0.0
8257,0.0
8268,0.0
8279,0.0
8289,0.0
8299,0.0
8309,0.0
8320,0.0
8330,0.0
8341,0.0
8351,0.0
8361,0.0
8372,0.0
8382,0.0
8392,0.0
8403,0.0
8414,0.0
8424,0.0
8434,0.0
8444,0.0
8455,0.0
8465,0.0
8476,0.0
8486,0.0
8497,0.0
8507,0.0
8517,0.0
8527,0.0
8539,0.0
8549,0.0
8559,0.0
8569,0.0
8580,0.0
8590,0.0
8601,-3.5
8612,0.0
8623,0.0
8633,0.0
8643,0.0
8653,581.5
8666,0.0
8677,0.0
8687,0.0
8697,0.0
8708,0.0
8718,0.0
8728,0.0
8739,0.0
8750,0.0
8760,0.0
8770,0.0
8780,0.0
8791,0.0
8802,0.0
8812,0.0
8822,0.0
8833,0.0
8843,0.0
8853,4651.4
8867,0.0
8878,0.0
8888,0.0
8898,0.0
8908,0.0
8919,0.0
8929,0.0
8940,0.0
8950,0.0
8961,-4.5
8972,0.0
8982,0.0
8992,289.6
9006,0.0
9016,0.0
9026,0.0
9036,0.0
9047,0.0
9057,0.0
9068,0.0
9078,0.0
9089,0.0
9099,0.0
9109,0.0
9119,0.0
9129,0.0
9141,289.6
9153,2325.7
9166,0.0
9177,0.0
9187,0.0
9197,0.0
9208,0.0
9219,0.0
9229,0.0
9239,0.0
9249,0.0
9260,0.0
9271,0.0
9281,0.0
9291,0.0
9302,0.0
9312,35.2
9323,0.0
9334,0.0
9345,0.0
9355,0.0
9365,0.0
9375,0.0
9385,0.0
9396,0.0
9407,0.0
9417,0.0
9427,0.0
9438,0.0
9448,0.0
9458,0.0
9469,0.0
9480,289.6
9492,2.3
9502,0.0
9512,0.0
9523,0.0
9534,0.0
9544,0.0
9554,0.0
9565,0.0
9575,0.0
9585,0.0
9595,0.0
9607,0.0
9617,0.0
9627,0.0
9637,0.0
9648,0.0
9658,0.0
9669,0.0
9679,-0.5
