Times,Measures
10,-330.9
12,-578.6
15,-335.4
17,-1619.7
20,-263.2
23,-1622.8
29,-239.4
40,98.2
50,-481.9
61,300.4
72,48.3
81,1064.8
93,42.3
102,240.1
113,-480.1
125,-478.9
139,480.3
150,-670.1
162,-480.5
175,-145.8
187,675.2
198,-1059.1
212,90.0
223,-577.2
235,-769.8
247,-577.1
260,-92.2
272,39.7
282,386.6
293,-335.0
306,487.9
317,-388.3
329,-384.5
343,-433.6
355,-242.4
367,385.1
378,288.4
390,-1253.9
404,578.5
415,-675.3
428,-673.9
440,98.2
450,-1157.3
463,-1059.1
478,284.1
489,385.1
500,-95.2
512,-241.7
524,-1253.9
538,-768.9
550,-196.4
563,298.8
574,138.3
585,675.2
596,-149.5
610,-103.5
622,104.1
633,-200.5
646,-867.2
658,675.2
670,-769.0
683,-1253.9
696,-96.7
707,288.4
718,-1158.6
732,-97.4
744,385.2
755,-153.7
768,-770.5
780,-89.3
791,-145.4
804,-1060.5
818,490.8
829,-431.3
841,770.4
852,-242.4
865,675.2
877,233.5
888,-103.1
901,969.5
912,-145.4
924,785.3
936,41.2
947,389.8
958,873.0
969,-295.0
982,-378.0
994,-480.0
1007,578.5
1019,577.0
1032,-97.4
1044,481.7
1056,481.7
1070,-384.5
1083,486.3
1095,873.0
1107,-765.2
1121,300.4
1133,-386.0
1147,-191.9
1161,4.5
1171,-480.5
1184,1067.9
1198,1063.4
1212,-431.3
1225,1258.1
1239,201.9
1251,-9.4
1262,481.7
1275,484.7
1288,-384.4
1301,777.8
1313,-481.1
1327,-386.7
1341,4.5
1351,-294.9
1364,389.7
1377,292.8
1389,-481.2
1403,777.8
1416,391.0
1428,-527.9
1441,298.8
1454,93.7
1465,10.4
1477,484.6
1489,41.6
1501,-672.3
1514,-242.4
1527,-1246.8
1543,3.0
1553,-293.4
1566,-769.6
1580,-383.8
1593,-1254.5
1608,-771.1
1622,478.7
1634,-191.1
1647,-101.6
1660,679.5
1674,186.6
1686,-290.0
1699,99.6
1711,-766.7
1724,400.1
1737,490.8
1750,-294.9
1763,478.7
1775,294.3
1787,-481.9
1802,395.6
1814,390.3
1826,-528.0
1840,-87.8
1852,-3.0
1863,385.2
1876,385.2
1889,-389.7
1902,288.4
1914,288.4
1927,-96.7
1940,587.5
1952,95.5
1964,1258.1
1977,288.3
1989,-486.5
2003,107.1
2016,107.0
2028,-670.1
2041,298.8
2054,-1903.3
2069,-772.6
2082,678.1
2095,-95.3
2107,-867.1
2120,774.9
2132,478.8
2146,-293.8
2159,107.0
2171,-528.0
2185,-579.4
2198,98.2
2210,-431.3
2224,385.0
2236,292.8
2248,-486.4
2262,288.3
2275,391.1
2287,-290.0
2300,298.9
2313,377.5
2325,-722.8
2339,8.9
2350,-290.0
2363,871.4
2375,1548.2
2388,-481.9
2403,776.3
2415,99.7
2426,-528.0
2440,-87.8
2452,-487.2
2465,-287.9
2480,10.4
2491,-432.8
2504,-384.6
2518,-385.3
2531,-771.9
2545,-674.1
2558,401.6
2571,-0.8
2582,288.4
2594,1067.8
2609,-764.5
2622,10.4
2633,7.3
2643,0.0
2654,-1157.3
2669,-242.5
2682,385.1
2695,1258.1
2708,-385.3
2721,679.5
2735,101.2
2747,-98.2
2759,107.0
2771,-480.8
2785,-481.9
2798,8.9
2809,-626.2
2823,-765.2
2836,292.8
2848,-487.2
2862,383.6
2875,101.2
2887,-290.1
2900,298.9
2913,377.5
2925,-193.3
2939,8.9
2950,-294.9
2963,-295.0
2976,487.7
2989,-97.4
3002,478.8
3014,391.1
3026,-193.3
3040,493.7
3052,-1276.4
3067,-675.9
3081,1451.6
3094,1162.9
3107,-390.2
3121,1067.9
3135,594.9
3147,38.2
3159,107.0
3171,-480.1
3184,-481.1
3197,777.8
3211,-764.5
3224,-335.4
3237,774.9
3250,-1157.8
3264,-96.3
3277,-95.2
3290,-1061.2
3304,-144.7
3317,679.5
3330,-674.4
3344,94.4
3355,99.7
3366,-482.7
3380,1066.4
3393,1066.4
3407,-765.2
3421,4.5
3431,80.3
3442,-481.9
3456,1066.4
3470,-766.7
3483,-765.2
3496,4.6
3507,-385.2
3520,300.4
3533,492.3
3546,-765.2
3559,9.0
3569,-861.6
3582,-1248.3
3597,776.3
3610,-431.3
3623,-389.8
3637,673.6
3649,47.6
3660,-389.0
3675,391.1
3687,-290.0
3700,1548.0
3714,377.5
3726,-771.1
3740,4.5
3750,478.7
3763,-528.0
3776,298.8
3788,-624.7
3803,-481.1
3816,99.7
3827,-290.1
3841,-576.3
3854,-190.3
3868,-772.6
3881,-675.9
3895,1936.4
3908,-192.2
3921,-101.2
3936,594.9
3948,96.3
3959,107.0
3972,487.7
3984,-487.2
3998,383.6
4011,383.6
4023,94.4
4034,286.8
4046,-487.2
4060,-390.5
4074,486.3
4086,-288.5
4100,-771.1
4113,774.9
4125,-771.1
4140,99.7
4151,589.0
4163,-383.8
4176,294.3
4189,-481.1
4203,-766.0
4216,4.6
4227,-527.2
4240,-623.2
4253,577.0
4267,-289.0
4280,-289.4
4293,-95.3
4305,-771.1
4319,-1254.1
4334,1356.3
4347,-53.2
4360,-869.3
4373,685.5
4385,-0.7
4398,776.4
4410,873.0
4422,-289.3
4435,1549.7
4449,286.9
4461,-98.2
4474,391.1
4487,-290.0
4500,-861.6
4513,377.5
4526,-289.0
4540,-1061.2
4554,1936.4
4568,-291.9
4581,-624.7
4594,478.8
4608,-54.0
4620,-674.4
4633,196.4
4645,93.7
4657,-371.9
4671,484.8
4683,-290.0
4697,1548.2
4710,-371.9
4723,-0.8
4736,389.6
4748,-2.3
4759,-431.3
4772,395.5
4785,234.2
4798,492.3
4810,492.3
4823,-765.3
4836,298.8
4848,286.9
4860,-392.0
4875,391.1
4887,-290.1
4900,-624.6
4914,-190.3
4927,96.7
4939,-765.2
4953,3.0
4963,-390.5
4976,377.5
4988,-716.0
5003,0.7
5013,385.1
5025,-293.9
5039,-390.5
5052,481.7
5065,-385.3
5079,-771.1
5092,-95.3
5104,-336.1
5117,-1352.7
5133,1356.3
5146,-192.3
5159,-291.5
5173,1066.4
5186,-481.2
5200,-385.2
5214,1162.9
5227,-100.1
5240,-480.5
5254,-87.9
5267,94.4
5278,-763.7
5292,490.7
5304,-766.7
