Times,Measures
12,-955.6
14,654.2
17,-149.5
20,-477.5
22,-1432.4
25,-54.0
28,1150.9
39,-766.8
51,-473.0
62,401.5
73,1356.3
84,-86.1
95,-96.1
105,773.4
116,48.7
126,-287.0
140,-383.7
152,589.1
163,-1.5
174,-482.7
186,758.2
197,-384.8
210,389.8
222,487.9
233,-478.2
245,682.7
257,41.6
268,200.8
279,-1.5
289,480.2
301,298.8
312,1560.3
324,-0.0
335,-289.4
348,391.3
359,-237.9
371,1534.7
384,-0.0
394,41.6
405,386.6
416,-96.7
428,871.4
439,-860.8
451,679.5
462,-95.2
475,-239.4
487,682.5
498,-144.7
510,1534.7
523,-0.0
534,41.6
544,386.6
556,-194.1
568,8.8
577,-9.4
587,1161.4
601,-89.3
612,-390.5
624,770.4
635,-287.8
648,-1157.3
661,675.4
673,-193.3
686,672.2
697,-145.8
709,288.4
720,1353.3
734,-673.8
746,-770.5
758,-242.4
771,288.4
782,98.2
792,40.8
803,386.6
815,-528.0
827,104.0
838,-391.6
850,-191.0
863,-386.8
876,-242.5
888,385.1
900,-145.0
912,-241.7
924,753.7
936,93.7
947,485.0
958,-335.4
970,294.5
982,-193.4
994,-480.7
1007,385.2
1019,478.7
1032,-53.6
1044,481.7
1056,-2.3
1069,678.1
1081,868.5
1093,41.6
1104,288.4
1117,-242.4
1130,-383.0
1144,480.3
1157,-293.9
1170,-771.1
1183,774.9
1196,-675.6
1210,-1061.2
1224,1936.4
1238,92.2
1249,-1254.1
1263,594.9
1276,94.8
1288,871.4
1300,294.4
1312,-1153.5
1327,490.8
1340,490.8
1352,-2.6
1363,389.5
1376,-481.3
1389,-480.4
1403,9.0
1414,41.6
1425,1258.1
1438,681.0
1451,40.1
1462,-673.8
1476,-764.5
1489,-670.1
1503,286.9
1515,-480.5
1528,-869.3
1543,-95.2
1555,-337.6
1568,-867.8
1582,774.9
1594,-241.7
1608,-771.1
1622,-95.3
1634,-241.7
1647,-1352.7
1661,1356.3
1676,-191.5
1689,-243.2
1702,-186.1
1716,-481.2
1729,-385.2
1743,1162.9
1757,-52.1
1769,-0.4
1780,300.4
1793,-386.7
1807,8.9
1817,-196.4
1830,41.6
1842,1548.2
1855,-575.6
1869,-389.0
1883,3.0
1893,-389.7
1906,1549.7
1920,-473.1
1934,-295.4
1947,195.6
1959,-95.3
1972,-772.6
1985,3.0
1995,-389.4
2010,-389.8
2023,107.0
2035,-192.6
2049,-1.5
2060,107.1
2073,-287.9
2086,98.9
2098,1161.5
2111,-386.0
2124,1161.5
2139,3.0
2149,-289.4
2162,481.7
2174,-480.1
2188,-480.4
2202,777.8
2214,-337.6
2228,-675.9
2241,774.9
2253,-241.7
2268,-675.9
2281,-95.3
2293,-241.7
2307,-1252.6
2321,1453.0
2335,-191.5
2349,-247.3
2362,104.0
2374,-102.3
2387,-9.4
2400,8.9
2410,42.3
2421,-770.5
2435,-145.8
2448,-242.5
2461,104.1
2475,-383.8
2488,94.8
2499,-87.8
2511,-1152.0
2526,-289.4
2540,4.5
2550,-670.0
2564,481.7
2576,294.3
2588,-1153.5
2604,10.4
2615,-383.8
2628,-670.1
2641,-385.3
2655,45.3
2667,-289.4
2680,4.5
2691,-432.8
2704,-379.6
2717,400.1
2731,-384.5
2744,478.8
2756,4.6
2766,-529.5
2780,206.7
2792,-384.5
2806,-432.8
2820,8.9
2830,-576.3
