Times,Measures
4630,14.90
4642,16.65
4656,15.33
4668,14.90
4680,14.63
4692,14.97
4705,15.45
4718,16.09
4730,15.21
4743,16.05
4755,15.26
4767,14.80
4780,15.26
4793,15.50
4805,15.40
4817,17.01
4830,15.88
4842,14.85
4855,15.21
4868,15.33
4891,199.11
4894,14.03
4905,13.79
4918,13.79
4931,13.86
4943,13.31
4956,14.75
4968,12.35
4980,13.00
4993,13.19
5006,12.83
5018,13.43
5030,13.67
5043,16.04
5056,14.92
5068,14.63
5081,15.09
5093,14.75
5105,14.51
5117,14.25
5131,14.63
5143,15.33
5155,15.33
5168,14.56
5180,14.25
5193,14.58
5206,15.38
5218,17.24
5230,15.14
5242,15.57
5256,19.52
5268,16.12
5280,16.46
5293,16.34
5305,15.40
5317,15.37
5330,15.64
5343,14.97
5355,14.51
5367,16.29
5380,14.85
5393,14.03
5405,15.28
5417,13.26
5430,13.91
5442,17.13
5455,14.73
5468,16.34
5480,13.14
5492,12.78
5505,13.38
5517,13.70
5530,13.79
5542,14.03
5555,13.74
5567,14.77
5579,14.25
5593,14.39
5605,13.67
5617,14.22
5629,14.39
5642,14.80
5655,14.90
5667,14.68
5680,14.70
5692,14.75
5704,15.04
5718,15.93
5730,15.57
5742,15.50
5754,15.81
5767,15.74
5779,16.16
5792,16.82
5805,15.40
5817,14.85
5829,15.16
5841,14.63
5855,14.61
5867,14.75
5879,14.22
5892,14.78
5904,14.34
5916,13.84
5929,18.20
5942,14.63
5954,13.26
5966,12.90
5979,13.12
5991,12.76
6004,12.37
6017,13.38
6029,14.39
6041,13.67
6054,14.80
6068,28.88
6079,17.06
6091,15.86
6104,16.41
6117,15.80
6129,15.81
6141,17.13
6154,16.24
6166,15.33
6178,15.07
6192,14.97
6204,14.70
6216,14.97
6228,15.86
6242,21.44
6254,24.95
6266,16.89
6279,15.98
6291,15.93
6303,14.92
6316,14.90
6329,15.09
6341,14.63
6353,14.85
6366,14.75
6378,14.68
6391,16.05
6404,14.90
6425,165.48
6429,14.97
6441,13.86
6455,14.65
6467,13.26
6479,12.85
6492,13.38
6504,12.73
6516,13.00
6530,13.55
6542,13.74
6554,16.41
6566,14.92
6579,15.13
6592,15.62
6604,17.06
6617,23.70
6629,18.56
6641,16.88
6654,16.70
6667,14.97
6679,14.97
6691,14.97
6704,14.97
6716,15.07
6729,15.86
6742,15.86
6754,16.24
6767,21.25
6779,16.45
6792,15.86
6804,15.74
6816,16.58
6829,15.98
6841,14.63
6854,14.18
6866,14.39
6879,18.56
6891,14.10
6903,15.33
6917,15.38
6929,16.46
6941,13.79
6953,15.33
6966,18.14
6978,14.80
6991,17.54
7012,163.44
7017,16.17
7029,14.97
7042,15.62
7055,17.54
7067,14.51
7079,13.79
7092,13.96
7104,13.67
7116,13.89
7130,14.32
7142,14.46
7154,14.51
7166,14.58
7179,15.02
7192,15.38
7204,15.43
7217,15.45
7229,15.04
7241,14.68
7255,14.66
7267,14.63
7279,14.58
7291,14.51
7304,15.09
7317,15.07
7329,15.21
7342,15.02
7354,14.85
7366,15.98
7378,15.19
7392,14.90
7404,14.75
7416,13.74
7429,13.62
7441,16.58
7453,13.24
7467,13.62
7479,13.26
7491,13.45
7503,12.78
7516,13.00
7529,13.57
7541,13.26
7554,13.45
7566,13.62
7578,13.82
7591,14.34
7604,14.10
7616,14.15
7628,14.68
7641,15.45
7654,17.42
7666,15.33
7678,14.92
7691,14.97
7703,14.97
7716,15.07
7729,14.97
7741,14.97
7753,14.97
7766,14.61
7778,14.68
7791,14.78
7803,15.57
7816,16.28
7829,30.53
7841,30.34
7854,15.21
7866,15.50
7878,14.46
7890,14.15
7903,16.94
7916,18.61
7928,13.60
7941,14.39
7953,13.91
7965,13.50
7977,13.24
7991,13.00
8003,13.50
8015,12.83
8028,13.43
8040,13.21
8052,13.43
8066,13.98
8078,14.58
8090,15.04
8102,14.51
8116,14.95
8128,14.92
8140,15.40
8153,16.76
8165,15.28
8177,14.68
8190,14.58
8203,14.58
8215,14.58
8227,14.92
8240,15.38
8253,15.40
8265,14.92
8278,14.56
8290,15.21
8302,17.30
8315,15.86
8328,15.33
8340,15.62
8353,31.18
8365,14.80
8377,15.25
8390,13.74
8403,29.88
8415,14.97
8427,15.69
8439,14.34
8453,15.04
8474,170.15
8478,12.85
8491,12.90
8503,13.43
8515,13.29
8528,13.84
8541,13.19
8553,13.38
8565,13.55
8578,13.84
8591,14.27
8603,14.39
8615,14.51
8628,14.90
8640,15.07
8653,15.50
8666,15.62
8678,16.17
8690,18.02
8702,16.28
8716,15.45
8728,14.75
8740,14.75
8753,14.75
8765,14.70
8777,14.95
8791,14.80
8803,15.02
8815,14.90
8827,18.20
8840,15.56
8853,18.37
8865,16.05
8878,15.50
8890,13.79
8902,16.46
8915,30.32
8928,13.33
8940,13.19
8952,14.51
8965,13.26
8977,12.95
8990,13.38
9003,13.96
9015,14.56
9027,15.93
9039,15.31
9053,14.15
9065,14.75
9077,17.96
9090,15.21
9102,15.33
9115,16.22
9127,15.81
9140,14.97
9152,15.04
9164,15.92
9177,15.49
9190,14.97
9202,15.86
9214,15.52
9227,15.09
9239,15.19
9252,15.57
9265,15.26
9277,14.51
9289,14.44
9302,14.73
9315,14.99
9327,15.21
9339,15.45
9352,14.85
9364,16.46
9376,14.78
9390,15.93
9402,14.63
9414,14.03
9426,13.79
9439,13.77
9452,16.05
9464,14.68
9477,13.96
9489,13.74
9501,13.91
9513,13.77
9527,13.79
9539,14.03
9551,13.74
9564,13.91
9576,13.72
9589,13.79
9602,14.39
9614,14.51
9626,15.33
9638,16.45
9652,15.09
9664,14.75
9676,16.52
9689,16.22
9701,15.33
9714,14.99
9726,15.33
9739,21.97
9751,15.93
9763,15.02
9776,14.80
9789,14.15
9801,14.10
9814,14.75
9826,15.02
9838,15.43
9851,15.52
9864,14.92
9876,14.80
9888,14.22
9901,14.39
9914,14.66
9935,167.62
9939,14.46
9952,15.16
9964,13.07
9977,15.61
9990,13.26
10002,13.50
10015,12.78
10029,13.74
10042,14.49
10056,13.26
10070,13.91
10083,13.26
10096,13.86
10109,14.13
10124,14.56
10137,14.97
10150,15.14
10164,15.14
10178,15.31
10191,16.05
10205,16.82
10218,15.86
10231,15.40
10246,15.13
10259,14.97
10272,14.68
10286,14.58
10299,14.51
10313,15.57
10327,15.40
10340,15.69
10353,14.97
10366,14.51
10381,16.77
10394,18.01
10408,32.77
10421,14.63
10434,14.51
10448,15.98
10462,16.46
10475,15.28
10488,14.39
10502,14.68
