Times,Measures
3058,14.20
3072,14.68
3084,14.75
3096,14.92
3108,15.40
3122,29.67
3134,14.63
3146,14.75
3159,15.09
3171,15.57
3183,15.92
3196,14.90
3209,14.63
3221,14.70
3233,14.97
3246,15.45
3259,15.45
3271,15.33
3283,15.26
3296,15.14
3308,14.75
3320,14.73
3334,14.51
3346,15.09
3359,33.85
3371,16.64
3383,15.43
3396,14.75
3408,14.51
3430,167.28
3434,15.52
3446,15.38
3470,196.35
3474,14.39
3485,17.13
3497,12.90
3510,13.91
3522,13.36
3535,14.34
3548,14.51
3560,14.15
3572,14.73
3585,14.61
3598,28.54
3610,16.12
3622,17.13
3635,17.54
3647,15.86
3660,15.93
3673,15.93
3685,15.88
3697,15.40
3709,15.81
3723,15.38
3735,15.40
3747,16.28
3760,16.29
3772,15.86
3784,15.92
3799,31.88
3811,31.73
3822,17.54
3834,14.90
3847,15.21
3860,15.40
3872,14.10
3885,16.65
3897,14.15
3909,17.48
3932,171.71
3936,14.10
3948,15.93
3960,15.76
3973,15.81
3985,14.61
3998,13.31
4011,13.84
4023,13.62
4035,13.79
4047,13.29
4060,13.41
4073,13.50
4085,13.69
4098,13.79
4110,13.98
4122,13.77
4135,13.74
4148,13.86
4160,14.34
4172,15.09
4185,14.90
4198,14.58
4210,14.58
4222,14.85
4235,15.28
4248,17.66
4260,15.45
4273,15.45
4285,17.12
4297,16.70
4310,17.06
4323,16.05
4335,15.02
4347,14.63
4360,14.51
4372,14.34
4384,14.27
4398,14.37
4410,14.15
4433,204.81
4438,15.02
4448,13.84
4461,14.78
4473,14.85
4486,14.03
4498,13.74
4510,13.43
4523,12.83
4536,12.90
4548,13.50
4560,12.85
4573,13.91
4585,14.20
4598,14.22
4611,14.39
4623,14.10
4635,14.15
4647,14.78
4661,14.75
4673,14.46
4685,14.80
4698,15.76
4710,14.63
4723,14.80
4736,14.68
4748,14.97
4760,15.40
4772,14.97
4785,14.73
4798,14.15
4810,14.10
4823,14.39
4835,14.68
4847,14.25
4860,14.75
4873,15.09
4885,14.15
4897,14.75
4910,13.67
4923,15.45
4935,14.92
4947,13.55
4960,14.75
4972,14.27
4984,14.08
4998,12.78
5010,14.22
5022,13.55
5035,13.24
5047,14.01
5060,13.36
5072,13.81
5085,13.62
5097,14.15
5109,14.27
5123,14.51
5135,14.56
5147,15.40
5159,15.09
5172,15.14
5185,15.74
5197,16.17
5210,16.22
5222,16.34
5234,15.09
5246,14.85
5260,14.32
5272,14.27
5284,14.63
5297,17.01
5309,15.38
5322,14.85
5335,14.80
5356,169.12
5360,15.33
5372,15.98
5386,15.56
5398,15.21
5410,15.57
5423,19.16
5435,15.16
5448,21.18
5460,16.94
5473,15.50
5485,15.04
5497,15.74
5510,13.38
5523,14.13
5535,13.31
5548,13.55
5560,13.31
5572,13.55
5584,13.84
5598,14.39
5610,14.10
5622,14.70
5635,15.09
5647,15.37
5660,16.22
5672,15.45
5685,15.40
5697,15.38
5709,14.97
5723,14.97
5735,15.40
5747,16.29
5760,16.76
5772,17.18
5785,15.93
5797,14.68
5810,14.58
5822,14.78
5834,15.09
5847,15.92
5860,15.69
5872,16.10
5884,14.75
5897,14.56
5909,13.74
5921,13.65
5935,13.79
5947,14.03
5959,14.03
5971,13.55
5984,13.79
5997,14.20
6009,13.86
6022,13.14
6034,13.26
6046,14.37
6060,13.29
6072,14.22
6084,16.41
6096,16.82
6109,16.64
6122,15.09
6134,14.85
6147,14.92
6159,15.02
6171,15.09
6184,15.62
6197,16.22
6209,16.29
6221,15.45
6234,15.45
6246,15.13
6259,15.45
6272,17.17
6284,16.77
6296,15.86
6308,15.40
6322,16.22
6334,19.88
6355,166.17
6360,19.35
6372,16.10
6385,16.00
6397,16.17
6410,14.85
6422,13.79
6434,14.75
6447,14.87
6460,14.70
6472,15.14
6484,14.97
6497,15.93
6509,15.81
6522,14.34
6535,13.19
6547,13.38
6559,13.62
6572,14.20
6585,14.85
6597,14.51
6609,14.63
6622,14.73
6634,14.75
6646,14.95
6660,14.63
6672,15.04
6684,15.09
6696,16.46
6710,17.63
6722,15.45
6734,15.02
6747,14.75
6759,14.75
6771,14.75
6785,15.07
6797,14.90
6809,14.51
6821,15.98
6834,14.63
6846,14.90
6859,14.97
6872,14.78
6885,31.59
6905,165.91
6909,13.77
6923,15.38
6935,14.75
6947,14.58
6969,165.39
6973,13.98
6985,13.24
6999,14.03
7011,13.79
7023,13.43
7035,14.10
7048,14.01
7061,13.67
7073,14.39
7086,14.63
7098,14.46
7110,13.84
7123,14.32
7136,14.51
7148,14.15
7160,14.68
7173,15.02
7186,16.46
7198,15.26
7211,14.90
7223,14.92
7235,14.97
7248,15.56
7261,15.45
7273,15.45
7285,14.97
7298,14.58
7310,14.54
7323,14.75
7335,14.63
7348,15.21
7360,14.97
7372,14.58
7386,16.70
7398,18.56
7410,14.51
7422,21.37
7435,14.68
7447,13.72
7460,13.14
7473,13.96
7485,12.37
7497,11.94
7510,13.07
7523,13.65
7535,13.26
7547,13.86
7561,26.94
7572,14.10
7585,14.73
7598,17.25
7611,30.51
7622,17.90
7634,16.58
7648,15.50
7660,16.46
7672,14.78
7685,14.85
7697,14.92
7709,15.02
7723,15.38
7735,16.70
7747,18.01
7759,16.22
7772,15.33
7785,14.66
7797,14.58
7810,14.75
7822,14.75
7834,14.70
7846,14.73
7860,15.21
7872,14.75
7884,16.17
7897,14.39
7909,15.01
7922,14.78
7934,14.75
7947,13.74
7959,12.85
7971,12.85
7984,12.52
7997,14.20
8009,14.03
8022,13.24
8034,14.68
8047,32.71
8059,17.25
8072,13.67
8084,13.79
8096,14.39
8109,14.18
8122,14.22
8134,15.45
8146,14.85
8159,14.63
8171,14.97
8184,16.58
8197,14.56
8209,14.63
8221,14.68
8233,15.04
8247,15.93
8259,16.34
8271,15.86
8284,15.33
8296,15.26
8308,15.68
8322,15.86
8334,15.40
8346,14.85
8358,15.16
8371,15.04
8383,14.25
8396,21.54
8409,14.85
8421,15.21
8433,14.15
8446,18.09
8459,13.79
8471,14.68
8483,13.79
8496,14.46
8508,12.45
8520,13.05
8534,13.19
8546,13.31
8558,13.55
8570,13.31
8583,13.65
8596,13.26
8608,13.86
8621,14.05
8633,14.10
8645,14.25
8658,14.70
8671,16.76
8683,16.46
8695,16.46
8709,16.91
8721,16.36
8733,16.34
8745,15.93
8758,15.09
8770,14.75
8783,15.09
8796,15.04
8808,14.97
8820,15.76
8834,31.54
8846,16.89
8859,32.71
8870,15.40
8883,17.37
8895,14.97
8907,15.61
8921,14.51
8933,13.67
8945,14.22
8957,15.69
8971,29.88
8992,176.75
8996,14.63
9009,14.75
9021,13.14
9033,14.10
9046,14.30
9059,14.39
9071,13.74
9083,13.50
9096,13.26
9108,13.55
9121,13.57
9134,13.67
9146,14.22
9158,15.02
9170,16.82
9184,15.86
9196,16.29
9208,16.05
9221,14.80
9234,31.83
9246,15.86
9259,15.02
9271,14.75
9283,14.34
9295,14.27
9308,14.25
9321,14.10
9333,14.44
9346,14.75
9358,14.92
9370,15.40
9384,33.85
9396,15.69
9408,14.97
9420,15.69
9433,15.38
9446,17.72
9458,14.58
9470,13.93
9483,13.09
9495,13.14
9507,13.36
9521,14.22
9533,14.51
9545,13.38
9558,13.55
9570,13.74
9582,13.67
9595,13.26
9608,13.86
9620,13.62
9632,13.67
9645,13.89
9658,14.27
9670,14.39
9682,14.75
9695,14.80
9707,15.38
9720,15.76
9733,16.22
9745,18.86
9757,17.30
9769,14.75
9783,14.47
9795,14.34
9807,14.22
9820,14.15
9832,14.03
9844,14.85
9858,14.58
9870,16.29
9882,15.81
9894,15.40
9907,14.83
9920,14.10
9932,14.27
9945,14.58
9966,169.06
9970,15.02
9984,14.25
9996,14.08
10008,12.83
10021,12.54
10035,12.71
10048,12.95
10062,13.50
10076,13.67
10089,14.32
10102,13.69
10117,14.27
10130,14.51
10143,15.81
10157,15.45
10170,14.75
10184,14.51
10198,14.51
10211,14.58
10224,15.33
10237,16.40
10252,15.86
10265,15.43
10278,15.45
10292,14.97
10305,14.73
10319,14.51
10333,14.03
10346,14.34
10359,14.15
10373,14.13
10387,14.27
10400,13.67
10414,14.20
10427,14.75
10441,16.21
10455,14.63
10468,14.51
10481,13.14
10494,15.16
10508,14.20
10522,15.69
10535,14.58
10549,13.38
10562,13.14
10575,13.43
