5010,208.82
5014,13.36
5025,13.74
5038,14.73
5051,26.02
5062,14.20
5074,12.93
5088,13.24
5100,15.02
5112,14.08
5125,14.03
5137,13.84
5149,13.72
5163,14.15
5175,14.61
5187,15.43
5199,15.50
5213,15.30
5225,15.80
5237,19.02
5250,15.68
5262,15.26
5274,15.43
5287,16.81
5300,15.50
5312,15.50
5324,15.92
5337,14.97
5350,14.85
5362,14.73
5374,15.33
5387,14.75
5399,14.03
5411,14.18
5425,12.76
5437,13.62
5449,15.38
5462,18.59
5474,13.82
5487,16.28
5511,200.40
5540,0.00
5562,0.00
5583,0.00
5586,13.19
5591,13.53
5594,13.72
5598,14.06
5601,14.61
5609,14.95
5622,14.37
5635,13.79
5647,14.56
5659,15.14
5671,15.06
5685,16.93
5697,15.74
5710,34.30
5722,16.22
5734,17.36
5747,16.04
5760,14.49
5772,14.95
5784,16.88
5796,15.74
5810,15.86
5822,19.26
5834,15.85
5847,15.33
5859,15.62
5871,15.56
5884,14.15
5897,14.20
5909,13.77
5921,14.20
5934,14.51
5946,14.23
5964,100.64
5984,200.02
5987,15.21
5998,14.15
6022,202.80
6026,14.73
6037,14.90
6049,12.59
6062,13.36
6074,12.47
6087,12.88
6099,13.98
6112,14.27
6124,13.31
6136,13.70
6150,14.20
6162,14.73
6174,14.51
6187,15.31
6199,16.81
6212,15.19
6224,15.26
6237,15.80
6249,17.58
6261,15.68
6275,16.14
6287,14.73
6299,14.10
6311,14.83
6324,14.51
6336,14.61
6349,14.66
6362,15.02
6374,15.14
6386,14.15
6398,14.97
6412,15.80
6424,14.61
6436,15.92
6449,12.83
6462,25.97
6474,18.56
6498,213.47
6512,199.73
6516,14.56
6525,14.68
6549,203.16
6553,14.42
6564,14.73
6577,13.19
6589,13.55
6601,13.50
6615,13.94
6627,13.72
6639,13.91
6651,14.49
6664,15.92
6677,17.84
6689,19.81
6702,16.40
6714,15.26
6726,15.80
6739,16.40
6752,17.96
6764,15.74
6776,16.28
6789,15.50
6801,15.50
6814,15.43
6827,19.62
6839,15.56
6851,15.43
6863,14.85
6876,14.42
6889,14.44
6901,14.51
6914,14.90
6926,16.52
6965,0.00
6986,0.00
7008,0.00
7011,13.65
7015,13.89
7018,14.53
7022,14.54
7034,153.89
7037,16.34
7049,15.68
7061,16.10
7073,13.34
7087,14.32
7099,15.14
7111,12.76
7123,14.32
7136,13.77
7149,15.02
7161,15.14
7174,14.85
7187,21.68
7198,15.21
7212,15.74
7224,16.09
7236,17.05
7248,16.16
7261,15.74
7274,16.22
7286,16.64
7299,16.64
7311,15.50
7323,14.97
7335,15.43
7349,15.31
7361,16.33
7373,14.44
7386,14.56
7398,15.43
7411,15.26
7424,14.95
7436,14.73
7448,14.90
7460,13.48
7473,13.34
7486,18.73
7498,14.73
7511,16.28
7525,53.83
7535,13.48
7548,13.41
7561,13.24
7573,12.35
7585,13.50
7598,14.32
7610,13.65
7623,13.96
7635,14.90
7648,14.73
7661,19.21
7672,14.94
7686,15.38
7698,16.29
7710,16.04
7723,17.00
7736,17.53
7748,17.60
7760,15.26
7773,17.41
7785,16.10
7797,15.92
7811,14.97
7823,14.90
7835,14.85
7847,14.83
7860,15.14
7873,15.85
7885,14.56
7898,14.95
7910,15.62
7922,13.60
7934,14.25
7948,15.02
7969,179.71
7973,16.52
7987,23.68
8010,219.90
8014,15.26
8025,14.85
8037,13.67
8049,13.43
8073,206.86
8077,13.58
8088,14.08
8100,14.68
8113,14.49
8125,13.91
8137,14.20
8151,15.92
8164,29.36
8175,14.61
8187,15.07
8201,20.82
8213,15.62
8225,15.31
8238,16.33
8250,18.08
8262,15.68
8275,15.69
8288,15.31
8300,15.21
8312,15.07
8325,15.38
8337,15.37
8350,16.46
8363,15.92
8375,15.21
8387,14.08
8399,14.78
8413,15.14
8425,13.19
8437,13.72
8450,15.33
8473,205.94
8477,11.80
8488,12.78
8501,12.37
8513,13.00
8525,14.44
8539,16.34
8562,204.48
8565,13.29
8577,13.36
8589,12.76
8601,13.24
8614,14.73
8627,13.14
8639,13.79
8651,15.02
8664,16.41
8677,16.10
8689,17.41
8701,15.74
8714,19.50
8726,16.52
8739,17.00
8752,17.65
8764,15.62
8776,16.58
8788,16.52
8801,14.83
8814,14.73
8826,15.02
8839,16.69
8851,15.09
8863,14.61
8877,14.59
8889,14.61
8901,14.32
8913,14.73
8927,33.05
8939,18.25
8951,14.27
8990,0.00
9011,0.00
9032,0.00
9036,12.95
9039,12.93
9043,14.37
9059,217.77
9063,13.17
9066,13.70
9073,13.34
9086,13.19
9099,13.50
9111,13.43
9123,13.31
9136,14.30
9149,14.44
9161,14.56
9174,15.97
9186,16.16
9198,15.90
9211,16.82
9224,16.46
9236,17.00
9248,15.68
9261,15.31
9274,17.12
9286,16.21
9298,16.52
9311,14.75
9323,15.07
9335,15.54
9349,16.58
9361,16.88
9373,16.81
9385,14.90
9398,14.42
9411,14.01
9423,13.96
9436,13.91
9448,16.58
9460,13.67
9473,14.49
9486,13.72
9498,13.31
9510,13.31
9523,15.45
9535,12.88
9547,12.52
9561,14.39
9573,12.90
9585,12.76
9597,14.01
9611,13.89
9623,13.74
9635,14.51
9648,13.60
9660,14.90
9673,14.83
9686,15.19
9698,22.79
9710,17.96
9723,19.33
9737,33.53
9748,16.28
9760,16.45
9773,16.10
9785,16.22
9797,15.56
9810,15.02
9823,14.73
9835,14.73
9847,15.02
9860,14.97
9873,14.89
9885,15.62
9897,20.51
9910,14.51
9922,14.78
9935,15.78
9948,14.49
9960,13.60
9972,12.18
9985,14.20
9997,12.52
10010,14.61
10023,12.83
10037,12.71
10050,12.42
10075,203.42
10079,13.22
10092,12.95
10105,12.83
10119,14.01
10133,17.00
10146,14.27
10160,14.78
10173,16.28
10186,16.28
10200,15.61
10214,15.14
10227,16.16
10241,21.23
10254,17.77
10268,16.57
10281,19.14
10295,15.62
10308,14.73
10321,14.73
10335,14.85
10349,15.38
10362,14.83
10376,15.07
10389,15.38
10402,13.94
10417,13.91
10430,14.20
10443,15.74
10457,13.55
10470,13.82
10484,11.94
10498,24.70
10522,199.66
10525,12.88
10540,25.90
